x,y
-180,105349.402284149
-179.427042204869,105350.713211761
-178.854084409738,105354.646153709
-178.281126614608,105361.201587327
-177.708168819477,105370.380308204
-177.135211024346,105382.183430221
-176.562253229215,105396.612385613
-175.989295434084,105413.668925044
-175.416337638954,105433.355117699
-174.843379843823,105455.673351389
-174.270422048692,105480.626332681
-173.697464253561,105508.217087033
-173.12450645843,105538.448958955
-172.551548663299,105571.325612171
-171.978590868169,105606.851029814
-171.405633073038,105645.029514619
-170.832675277907,105685.865689138
-170.259717482776,105729.364495968
-169.686759687645,105775.531197991
-169.113801892515,105824.371378624
-168.540844097384,105875.890942084
-167.967886302253,105930.096113663
-167.394928507122,105986.993440011
-166.821970711991,106046.589789433
-166.249012916861,106108.89235219
-165.67605512173,106173.908640812
-165.103097326599,106241.646490416
-164.530139531468,106312.11405903
-163.957181736337,106385.319827926
-163.384223941206,106461.272601948
-162.811266146076,106539.981509856
-162.238308350945,106621.456004662
-161.665350555814,106705.705863972
-161.092392760683,106792.741190327
-160.519434965552,106882.57241154
-159.946477170422,106975.210281033
-159.373519375291,107070.665878173
-158.80056158016,107168.950608593
-158.227603785029,107270.076204518
-157.654645989898,107374.054725071
-157.081688194768,107480.898556581
-156.508730399637,107590.620412868
-155.935772604506,107703.233335523
-155.362814809375,107818.750694168
-154.789857014244,107937.186186703
-154.216899219114,108058.553839534
-153.643941423983,108182.868007776
-153.070983628852,108310.143375438
-152.498025833721,108440.394955582
-151.92506803859,108573.638090455
-151.352110243459,108709.888451596
-150.779152448329,108849.162039899
-150.206194653198,108991.475185664
-149.633236858067,109136.844548588
-149.060279062936,109285.287117737
-148.487321267805,109436.820211465
-147.914363472675,109591.461477295
-147.341405677544,109749.22889175
-146.768447882413,109910.140760142
-146.195490087282,110074.215716294
-145.622532292151,110241.472722224
-145.049574497021,110411.93106776
-144.47661670189,110585.610370095
-143.903658906759,110762.53057328
-143.330701111628,110942.711947647
-142.757743316497,111126.17508916
-142.184785521366,111312.94091869
-141.611827726236,111503.030681214
-141.038869931105,111696.46594493
-140.465912135974,111893.268600281
-139.892954340843,112093.460858898
-139.319996545712,112297.065252435
-138.747038750582,112504.104631319
-138.174080955451,112714.602163384
-137.60112316032,112928.581332407
-137.028165365189,113146.065936526
-136.455207570058,113367.080086538
-135.882249774928,113591.648204084
-135.309291979797,113819.795019701
-134.736334184666,114051.545570738
-134.163376389535,114286.925199142
-133.590418594404,114525.959549098
-133.017460799273,114768.674564517
-132.444503004143,115015.096486377
-131.871545209012,115265.251849896
-131.298587413881,115519.167481546
-130.72562961875,115776.870495886
-130.152671823619,116038.388292231
-129.579714028489,116303.748551116
-129.006756233358,116572.979230587
-128.433798438227,116846.108562285
-127.860840643096,117123.165047319
-127.287882847965,117404.177451942
-126.714925052835,117689.17480299
-126.141967257704,117978.186383107
-125.569009462573,118271.241725726
-124.996051667442,118568.370609815
-124.423093872311,118869.603054362
-123.850136077181,119174.969312614
-123.27717828205,119484.499866037
-122.704220486919,119798.225418005
-122.131262691788,120116.176887207
-121.558304896657,120438.385400754
-120.985347101526,120764.882286987
-120.412389306396,121095.699067976
-119.839431511265,121430.867451687
-119.266473716134,121770.419323831
-118.693515921003,122114.386739357
-118.120558125872,122462.801913611
-117.547600330742,122815.697213113
-116.974642535611,123173.105145979
-116.40168474048,123535.058351951
-115.828726945349,123901.589592032
-115.255769150218,124272.731737721
-114.682811355088,124648.51775983
-114.109853559957,125028.980716869
-113.536895764826,125414.153742992
-112.963937969695,125804.070035501
-112.390980174564,126198.762841869
-111.818022379433,126598.265446302
-111.245064584303,127002.611155803
-110.672106789172,127411.833285741
-110.099148994041,127825.965144898
-109.52619119891,128245.040019998
-108.953233403779,128669.091159688
-108.380275608648,129098.151757971
-107.807317813518,129532.254937064
-107.234360018387,129971.433729681
-106.661402223256,130415.721060725
-106.088444428125,130865.149728358
-105.515486632994,131319.752384461
-104.942528837864,131779.561514452
-104.369571042733,132244.609416451
-103.796613247602,132714.928179782
-103.223655452471,133190.549662793
-102.65069765734,133671.505469988
-102.077739862209,134157.826928436
-101.504782067079,134649.545063473
-100.931824271948,135146.690573653
-100.358866476817,135649.293804954
-99.7859086816861,136157.384724211
-99.2129508865553,136670.992891773
-98.6399930914245,137190.147433362
-98.0670352962937,137714.877011118
-97.4940775011628,138245.209793823
-96.921119706032,138781.173426287
-96.3481619109012,139322.794997883
-95.7752041157704,139870.101010209
-95.2022463206395,140423.117343879
-94.6292885255087,140981.869224417
-94.0563307303779,141546.381187248
-93.4833729352471,142116.67704177
-92.9104151401162,142692.7798345
-92.3374573449854,143274.711811273
-91.7644995498546,143862.494378493
-91.1915417547238,144456.148063426
-90.6185839595929,145055.692473509
-90.0456261644621,145661.146254687
-89.4726683693313,146272.527048756
